,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,ENTREGA,peso,precio,importe,Nº fra,fecha cierre,Peso cerrado,Peso Devuelto,Exportación,entrega terminada?,pagado,DEVOLUCIÓN,FILTER,Base OT,Base grs,p. cl calculo,p. jofisa,imp. Jofisa,MGN
NJ,23/feb/23,100,"59,18",5918,2023-19,3/03/2023,100,0,,Finalizado,TRUE,FALSE,TRUE,"1736,318868","55,83","59,18","56,08",5608,
NJ,23/feb/23,100,"61,54",6154,2023-28,19/04/2023,100,0,,Finalizado,TRUE,FALSE,TRUE,"1805,560377","58,06","61,55","58,31",5831,
NJ,23/feb/23,100,"62,02",6202,2023-29,20/04/2023,100,0,,Finalizado,TRUE,FALSE,TRUE,"1819,643396","58,51","62,03","58,76",5876,
NJ,23/feb/23,100,"62,32",6232,2023-35,25/05/2023,100,0,,Finalizado,TRUE,FALSE,TRUE,"1828,445283","58,79","62,32","59,04",5904,
NJ,23/feb/23,100,"61,97",6197,2023-37,5/06/2023,100,0,,Finalizado,TRUE,FALSE,TRUE,"1818,176415","58,46","61,97","58,71",5871,
NJ,23/feb/23,100,"62,23",6223,2023-38,9/06/2023,100,0,,Finalizado,TRUE,FALSE,TRUE,"1825,804717","58,71","62,24","58,96",5896,
NJ,23/feb/23,50,"58,72",2936,2023-16,24/02/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1722,822642","55,4","58,73","55,65","2782,5",
NJ,23/feb/23,50,"58,72",2936,2023-16,24/02/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1722,822642","55,4","58,73","55,65","2782,5",
NJ,23/feb/23,50,"58,73","2936,5",2023-17,24/02/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1723,116038","55,4","58,73","55,65","2782,5",
NJ,23/feb/23,50,"62,75","3137,5",2023-25,13/04/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1841,061321","59,2","62,76","59,45","2972,5",
NJ,23/feb/23,50,"62,46",3123,2023-27,17/04/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1832,55283","58,92","62,46","59,17","2958,5",
NJ,23/feb/23,50,"61,25","3062,5",2023-30,25/04/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1797,051887","57,78","61,25","58,03","2901,5",
NJ,23/feb/23,50,"62,68",3134,2023-33,9/05/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1839,007547","59,13","62,68","59,38",2969,
NJ,23/feb/23,50,"60,43","3021,5",2023-41,21/06/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1772,993396","57,01","60,44","57,26",2863,
NJ,23/feb/23,50,"60,43","3021,5",2023-41,21/06/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1772,993396","57,01","60,44","57,26",2863,
NJ,23/feb/23,50,"59,87","2993,5",2023-43,30/06/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1756,563208","56,48","59,87","56,73","2836,5",
NJ,23/feb/23,50,"60,12",3006,2023-44,3/07/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1763,898113","56,72","60,13","56,97","2848,5",
NJ,23/feb/23,50,"60,19","3009,5",2023-45,5/07/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1765,951887","56,78","60,19","57,03","2851,5",
NJ,23/feb/23,50,"59,26",2963,2023-49,17/08/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1738,666038","55,9","59,26","56,15","2807,5",
NJ,6/jul/23,50,"61,52",3076,2023/69,20/11/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1804,973585","58,04","61,53","58,29","2914,5",
NJ,6/jul/23,50,"61,52",3076,2023/69,20/11/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1804,973585","58,04","61,53","58,29","2914,5",
NJ,6/jul/23,50,"61,52",3076,2023/69,20/11/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1804,973585","58,04","61,53","58,29","2914,5",
NJ,6/jul/23,50,"61,52",3076,2023/69,20/11/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1804,973585","58,04","61,53","58,29","2914,5",
NJ,6/jul/23,50,"61,52",3076,2023/69,20/11/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1804,973585","58,04","61,53","58,29","2914,5",
NJ,stock,100,"63,39",6339,2024-01.pdf,8/01/2024,100,0,stock,Finalizado,TRUE,FALSE,TRUE,"1859,838679","59,8","63,39","60,05",6005,334
NJ,stock,100,"63,39",6339,2023-79.pdf,15/12/2023,100,0,stock,Finalizado,TRUE,FALSE,TRUE,"1859,838679","59,8","63,39","60,05",6005,334
NJ,stock,100,"64,01",6401,2024-19.pdf,26/02/2024,100,0,stock,Finalizado,TRUE,FALSE,TRUE,"1878,029245","60,39","64,02","60,64",6064,337
NJ,stock,100,"64,01",6401,2024-20.pdf,26/02/2024,100,0,stock,Finalizado,TRUE,FALSE,TRUE,"1878,029245","60,39","64,02","60,64",6064,337
NJ,stock,100,"67,84",6784,2024-26.pdf ,11/03/2024,100,0,stock,Finalizado,TRUE,FALSE,TRUE,"1990,4",64,"67,84","64,25",6425,359
NJ,stock,100,"75,85",7585,2024-41.pdf,17/04/2024,100,0,stock,Finalizado,TRUE,FALSE,TRUE,"2225,410377","71,55","75,85","71,8",7180,405
NJ,27/nov/23,50,"61,41","3070,5",2023-54,26/09/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1801,746226","57,93","61,41","58,18",2909,"161,5"
NJ,27/nov/23,50,"60,66",3033,2023-55,28/09/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1779,741509","57,22","60,66","57,47","2873,5","159,5"
NJ,27/nov/23,50,"60,14",3007,2023-56,29/09/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1764,484906","56,73","60,14","56,98",2849,158
NJ,27/nov/23,50,"59,35","2967,5",2023-57,2/10/2023,50,0,,Finalizado,TRUE,FALSE,TRUE,"1741,306604","55,99","59,35","56,24",2812,"155,5"
NJ,12/dic/23,50,"63,34",3167,2024-15.pdf,13/02/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1858,28","59,75","63,34",60,3000,167
NJ,12/dic/23,50,"63,97","3198,5",2024-16.pdf,20/02/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1876,5","60,34","63,97","60,59","3029,5",169
NJ,12/dic/23,50,"63,72",3186,2024-17.pdf,22/02/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1869,4","60,11","63,72","60,36",3018,168
NJ,12/dic/23,50,"63,59","3179,5",2024-18.pdf,23/02/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1865,61","59,99","63,59","60,24",3012,"167,5"
NJ,12/dic/23,50,"63,59","3179,5",2024-18.pdf,23/02/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1882,9","60,54","64,18","60,24",3012,"167,5"
NJ,12/dic/23,50,"63,98",3199,2024-21.pdf,27/02/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1876,88","60,35","63,98","60,6",3030,169
NJ,12/dic/23,50,"63,98",3199,2024-21.pdf,27/02/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1877,65","60,37",64,"60,62",3031,168
NJ,12/dic/23,50,"67,72",3386,2024-27.pdf,13/03/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1986,58","63,88","67,72","64,13","3206,5","179,5"
NJ,28/feb/24,50,"67,72",3386,2024-27.pdf,13/03/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1986,58","63,88","67,72","64,13","3206,5","179,5"
NJ,28/feb/24,50,"67,74",3387,2024-31.pdf,19/03/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"1987,37","63,9","67,74","64,15","3207,5","179,5"
NJ,28/feb/24,50,"73,9",3695,2024-47.pdf,24/04/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,2168,"69,71","73,9","69,96",3498,197
NJ,28/feb/24,50,"74,26",3713,2024-48.pdf,29/04/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2178,66","70,05","74,26","70,3",3515,198
NJ,28/feb/24,50,"72,99","3649,5",2024-52.pdf,3/05/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2141,41","68,85","72,99","69,1",3455,"194,5"
NJ,28/feb/24,50,"73,65","3682,5",2024-58.pdf,31/05/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2160,97","69,48","73,65","69,73","3486,5",196
NJ,28/feb/24,50,"74,85","3742,5",2024-74.pdf,29/07/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2196,08","70,61","74,85","70,86",3543,"199,5"
NJ,28/feb/24,50,"77,02",3851,2024-79.pdf,12/08/2024,50,0,11-12,Finalizado,TRUE,FALSE,TRUE,"2260,43","72,66","77,02","72,91","3645,5","205,5"
NJ,20/mar/24,100,"75,85",7585,2024-42.pdf,17/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2222,94","71,47","75,76","71,72",7172,413
NJ,20/mar/24,100,"75,85",7585,2024-43.pdf,17/04/2024,100,0,19-3,Finalizado,TRUE,FALSE,TRUE,"2222,94","71,47","75,76","71,72",7172,413
NJ,26/apr/24,50,"77,02",3851,2024-79.pdf,12/08/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2260,43","72,68","77,05","72,93","3646,5","204,5"
NJ,26/apr/24,50,"76,69","3834,5",2024-82.pdf,22/08/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,2250,"72,34","76,69","72,59","3629,5",205
NJ,26/apr/24,50,"76,55","3827,5",2024-84.pdf,23/08/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2245,74","72,21","76,55","72,46",3623,"204,5"
NJ,26/apr/24,50,"77,04",3852,2024-85.pdf,26/08/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2260,14","72,67","77,04","72,92",3646,206
NJ,26/apr/24,50,"76,65","3832,5",2024-86.pdf,28/08/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2248,93","72,31","76,65","72,56",3628,"204,5"
NJ,26/apr/24,50,"76,65","3832,5",2024-87.pdf,28/08/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2248,93","72,31","76,65","72,56",3628,"204,5"
NJ,27/ago/24,50,"82,9",4145,2024-107.pdf,15/10/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2432,1","78,2","82,9","78,45","3922,5","222,5"
NJ,27/ago/24,50,"84,19","4209,5",2024-110.pdf,17/10/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2470,14","79,42","84,19","79,67","3983,5",226
NJ,27/ago/24,50,"84,19","4209,5",2024-110.pdf,17/10/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2470,14","79,42","84,19","79,67","3983,5",226
NJ,27/ago/24,50,"84,19","4209,5",2024-111.pdf,17/10/2024,50,0,22-4,Finalizado,TRUE,FALSE,TRUE,"2470,14","79,42","84,19","79,67","3983,5",226
NJ,14/oct/24,50,"84,19","4209,5",2024-111.pdf,17/10/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2470,14","79,42","84,19","79,67","3983,5",226
NJ,14/oct/24,50,"85,84",4292,2024-115.pdf,4/11/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2518,7","80,98","85,84","81,23","4061,5","230,5"
NJ,14/oct/24,50,"85,21","4260,5",2024-116.pdf,8/11/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2500,08","80,38","85,21","80,63","4031,5",229
NJ,14/oct/24,50,"85,11","4255,5",2024-117.pdf,11/11/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2497,16","80,29","85,11","80,54",4027,"228,5"
NJ,14/oct/24,50,"83,58",4179,2024-118.pdf,12/11/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2452,1","78,84","83,58","79,09","3954,5","224,5"
NJ,06/nov/24,50,"85,41","4270,5",2024-127.pdf,9/12/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2505,74","80,57","85,41","80,82",4041,"229,5"
NJ,06/nov/24,50,"85,93","4296,5",2024-129.pdf,17/12/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2521,08","81,06","85,93","81,31","4065,5",231
NJ,06/nov/24,50,"85,93","4296,5",2024-129.pdf,17/12/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2521,08","81,06","85,93","81,31","4065,5",231
NJ,06/nov/24,50,"85,94",4297,2024-133.pdf,18/12/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2518,53","80,98","85,84","81,23","4061,5","235,5"
NJ,06/nov/24,50,"85,94",4297,2024-133.pdf,18/12/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2518,53","80,98","85,84","81,23","4061,5","235,5"
NJ,06/nov/24,50,"86,11","4305,5",2024-134.pdf,23/12/2024,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2526,43","81,23","86,11","81,48",4074,"231,5"
NJ,12/dic/24,50,"93,93","4696,5",2025-11.pdf,5/02/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,92","88,61","93,93","88,86",4443,"253,5"
NJ,12/dic/24,50,94,4700,2025-18.pdf,27/02/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2757,71","88,67",94,"88,92",4446,254
NJ,12/dic/24,50,"92,22",4611,2025-23.pdf,5/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2705,72",87,"92,22","87,25","4362,5","248,5"
NJ,14/ene/2025,50,"91,03","4551,5",2025-27.pdf,11/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2670,63","85,87","91,03","86,12",4306,"245,5"
NJ,14/ene/2025,50,"91,03","4551,5",2025-31.pdf,11/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2670,63","85,87","91,03","86,12",4306,"245,5"
NJ,14/ene/2025,50,"91,03","4551,5",2025-31.pdf,11/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2670,63","85,87","91,03","86,12",4306,"245,5"
NJ,14/ene/2025,50,"91,03","4551,5",2025-32.pdf,11/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2670,63","85,87","91,03","86,12",4306,"245,5"
NJ,14/ene/2025,50,"91,03","4551,5",2025-32.pdf,11/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2670,63","85,87","91,03","86,12",4306,"245,5"
NJ,12/mar/25,50,"91,03","4551,5",2025-33.pdf,11/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2670,63","85,87","91,03","86,12",4306,"245,5"
NJ,12/mar/25,50,"91,03","4551,5",2025-33.pdf,11/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2670,63","85,87","91,03","86,12",4306,"245,5"
NJ,12/mar/25,50,"91,4",4570,2025-28.pdf,12/03/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2670,63","85,87","91,03","86,12",4306,264
NJ,12/mar/25,50,"96,68",4834,2025-35_NovaJoia.pdf,3/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2836,6","91,2","96,68","91,45","4572,5","261,5"
NJ,12/mar/25,50,"96,68",4834,2025-35_NovaJoia.pdf,3/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2836,6","91,2","96,68","91,45","4572,5","261,5"
NJ,12/mar/25,50,"96,68",4834,2025-35_NovaJoia.pdf,3/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2836,6","91,2","96,68","91,45","4572,5","261,5"
NJ,02/abr/2025,50,"96,68",4834,2025-35_NovaJoia.pdf,3/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2836,6","91,2","96,68","91,45","4572,5","261,5"
NJ,02/abr/2025,50,"96,68",4834,2025-35_NovaJoia.pdf,3/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2836,6","91,2","96,68","91,45","4572,5","261,5"
NJ,02/abr/2025,50,"96,63","4831,5",2025-36_NovaJoia.pdf,3/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2835,2","91,16","96,63","91,41","4570,5",261
NJ,02/abr/2025,50,"96,63","4831,5",2025-36_NovaJoia.pdf,3/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2835,2","91,16","96,63","91,41","4570,5",261
NJ,02/abr/2025,50,"96,63","4831,5",2025-36_NovaJoia.pdf,3/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2835,2","91,16","96,63","91,41","4570,5",261
NJ,08/abr/25,50,"93,97","4698,5",2025-42.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-42.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-43.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-43.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-43.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-44.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-44.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-44.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-45.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-45.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,08/abr/25,50,"93,97","4698,5",2025-45.pdf,8/04/2025,50,0,26-9,Finalizado,TRUE,FALSE,TRUE,"2755,97","88,65","93,97","88,9",4445,"253,5"
NJ,07/may/25,50,"98,96",4948,2025-57.pdf,12/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2903,65","93,35","98,96","93,6",4680,268
NJ,07/may/25,50,"98,96",4948,2025-57.pdf,12/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2903,65","93,36","98,97","93,61","4680,5","267,5"
NJ,07/may/25,50,"98,96",4948,2025-58.pdf,12/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2903,65","93,36","98,97","93,61","4680,5","267,5"
NJ,07/may/25,50,"98,96",4948,2025-58.pdf,12/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2903,65","93,36","98,97","93,61","4680,5","267,5"
NJ,07/may/25,50,"98,96",4948,2025-59.pdf,12/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2903,65","93,36","98,97","93,61","4680,5","267,5"
NJ,07/may/25,50,"98,96",4948,2025-59.pdf,12/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2903,65","93,36","98,97","93,61","4680,5","267,5"
NJ,07/may/25,50,"98,96",4948,2025-60.pdf,12/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2903,65","93,36","98,97","93,61","4680,5","267,5"
NJ,07/may/25,50,"98,96",4948,2025-60.pdf,12/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2903,65","93,36","98,97","93,61","4680,5","267,5"
NJ,07/may/25,50,"96,44",4822,2025-63.pdf,15/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2829,79","90,98","96,44","91,23","4561,5","260,5"
NJ,07/may/25,50,"96,44",4822,2025-63.pdf,15/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2829,79","90,98","96,44","91,23","4561,5","260,5"
NJ,07/may/25,50,"96,44",4822,2025-64.pdf,15/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2829,79","90,98","96,44","91,23","4561,5","260,5"
NJ,07/may/25,50,"96,44",4822,2025-64.pdf,15/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2829,79","90,98","96,44","91,23","4561,5","260,5"
NJ,23/may/25,50,"99,33","4966,5",2025-65.pdf,27/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2913,96","93,7","99,33","93,95","4697,5",269
NJ,23/may/25,50,"99,33","4966,5",2025-65.pdf,27/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2913,96","93,7","99,33","93,95","4697,5",269
NJ,23/may/25,50,"99,33","4966,5",2025-66.pdf,27/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2913,96","93,7","99,33","93,95","4697,5",269
NJ,23/may/25,50,"99,33","4966,5",2025-67.pdf,27/05/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2913,96","93,7","99,33","93,95","4697,5",269
NJ,23/may/25,50,"97,79","4889,5",2025-82.pdf,24/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2868,68","92,25","97,79","92,5",4625,"264,5"
NJ,23/may/25,50,"97,79","4889,5",2025-82.pdf,24/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2868,68","92,25","97,79","92,5",4625,"264,5"
NJ,23/may/25,50,"97,79","4889,5",2025-83.pdf,24/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2868,68","92,25","97,79","92,5",4625,"264,5"
NJ,23/may/25,50,"97,79","4889,5",2025-83.pdf,24/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2868,68","92,25","97,79","92,5",4625,"264,5"
NJ,23/may/25,50,"97,23","4861,5",2025-86.pdf,26/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2852,53","91,72","97,23","91,97","4598,5",263
NJ,23/may/25,50,"97,23","4861,5",2025-87.pdf,26/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2852,53","91,72","97,23","91,97","4598,5",263
NJ,23/may/25,50,"95,74",4787,2025-88.pdf,30/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2808,69","90,32","95,74","90,57","4528,5","258,5"
NJ,23/may/25,50,"95,74",4787,2025-89.pdf,30/06/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2808,69","90,31","95,74","90,56",4528,259
NJ,23/may/25,50,"97,55","4877,5",2025-114.pdf,18/08/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2861,79","92,02","97,55","92,27","4613,5",264
NJ,23/may/25,50,"97,55","4877,5",2025-116.pdf,18/08/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2861,79","92,02","97,55","92,27","4613,5",264
NJ,02/jul/25,50,"99,28",4964,2025-117.pdf,28/08/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"2912,59","93,66","99,28","93,91","4695,5","268,5"
NJ,02/jul/25,50,"106,09","5304,5",2025-122.pdf,12/09/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"3112,59","100,08","106,09","100,33","5016,5",288
NJ,02/jul/25,50,"105,84",5292,2025-123.pdf,15/09/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"3105,23","99,84","105,84","100,09","5004,5","287,5"
NJ,02/jul/25,50,"105,39","5269,5",2025-130.pdf,17/09/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"3098,12","99,61","105,59","99,86",4993,"276,5"
NJ,02/jul/25,50,"105,39","5269,5",2025-131.pdf,17/09/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"3098,12","99,61","105,59","99,86",4993,"276,5"
NJ,02/jul/25,50,"105,57","5278,5",2025-133.pdf,17/09/2025,50,0,7-5,Finalizado,TRUE,FALSE,TRUE,"3097,51","99,59","105,57","99,84",4992,"286,5"
NJ,18/sep/25,50,"105,45","5272,5",2025-134.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-134.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-134.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-135.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-135.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-135.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-136.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-136.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-136.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-137.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-137.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-137.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-138.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-138.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-138.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
NJ,18/sep/25,50,"105,45","5272,5",2025-139.pdf,19/09/2025,50,0,16-9,Finalizado,TRUE,FALSE,TRUE,"3094,02","99,48","105,45","99,73","4986,5",286
